"pkd_section","pkd_2025","pkd_name","year","revenue","net_profit","investments","firms","profitable_firms","profit_margin","profitable_share","bank_debt","total_liab","leverage_bank_to_rev","leverage_tot_to_rev","invest_intensity","cagr_revenue","cagr_net_profit","cagr_investments","cagr_firms","profit_margin_std_3y","size_index","growth_index","profit_index","risk_index","outlook_index","current_index","future_index","main_index","class","revenue_parameter","firms_parameter","growth_parameter","cagr_revenue_parameter","cagr_net_profit_parameter","profit_margin_parameter","profitable_share_parameter","leverage_bank_to_rev_parameter","leverage_tot_to_rev_parameter","profit_margin_std_3y_parameter","invest_intensity_parameter","cagr_investments_parameter","size_index_parameter","growth_index_parameter","profit_index_parameter","risk_index_parameter","growth_index_parameter2","profit_index_parameter2","risk_index_parameter2","future_growth_index_parameter","outlook_index_parameter","future_risk_index_parameter","current_index_parameter","future_index_parameter"
36,36,"POBÓR, UZDATNIANIE I DOSTARCZANIE WODY",2018,15150.24,737.06,3283.28,858,626,0.0486500543885773,0.72960372960373,5772.52,9261.86,0.381018386507409,0.611334209887104,"0.2167147187107267",0.0517195184424621,0.0465378772143081,-0.103403623966808,0.0227534971766474,0.00549861200361225,2.33266721459323,8.03266175636018,70.6404860932182,93.6022124618743,7.89449748249906,48.2154841438755,33.64826125847,42.3885949897133,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
55,55,"ZAKWATEROWANIE",2018,18032.74,1195.08,1511.51,1226,884,0.0662727904910734,0.721044045676998,12115.97,17660.1,0.671887355998035,0.979335364453766,"0.08382031793282661",0.117922188677589,0.121537837262339,-0.0835790543331269,0.00549763658083169,0.0166349418731957,3.24584844504503,9.24178420408171,74.394456972034,86.6133278560203,8.27508027912715,47.542228339844,32.0665657296815,41.351963295779,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
39,39,"DZIAŁALNOŚĆ ZWIĄZANA Z REKULTYWACJĄ I POZOSTAŁA DZIAŁALNOŚĆ USŁUGOWA ZWIĄZANA Z GOSPODARKĄ ODPADAMI",2018,1695.92,12.1,25.24,56,42,0.00713477050804283,0.75,385.02,636.1,0.227027218265013,0.375076654559177,"0.01488277748950422",0.194938309669358,-0.287410037656278,-0.0190595369636769,0.0121963239585541,0.01496269063291,0.169324119379696,10.1918289683077,61.8085347616022,92.5396789662813,9.5136957351642,45.7958594462378,34.6249306744424,41.3274879375196,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
51,51,"TRANSPORT LOTNICZY",2018,22556.45,2314.56,32.16,43,31,0.102611891498884,0.72093023255814,677.72,10373.46,0.0300455080475873,0.459888856624158,"0.0014257562692710953",0.208217329434213,0.158938205765384,-0.514628241714467,-0.00763388549216626,0.0388824428554386,0.643280551533234,10.8312189384917,83.0121995333972,85.6431244954554,0,49.2824480769155,28.9423030301841,41.146390058223,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
73,73,"REKLAMA, BADANIE RYNKU I OPINII PUBLICZNEJ",2018,61287.29,1189.89,663.14,1305,1034,0.0194149553683969,0.792337164750958,3757.6,18901.5,0.0613112441421378,0.308408154447684,"0.010820188003091669",0.0682034541634349,-0.0942927023116195,-0.0791261979812378,0.0470080376198809,0.0301801110869009,4.47148643255323,8.18695596894222,66.8395364727786,88.935664495413,8.36056412844643,46.3316197455648,32.4810117906851,40.7913765636129,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
72,72,"BADANIA NAUKOWE I PRACE ROZWOJOWE",2018,33615.21,516.24,177.75,940,639,0.01535733377837,0.679787234042553,2562.3,10504.71,0.0762244234083321,0.312498717098599,"0.005287784904511975",0.0735974062153235,-0.185802445644502,-0.32519427458788,0.0373817115655801,0.0105808866898513,2.96654380806347,8.19564592493999,60.2491479606092,95.1410111896582,3.63666451870429,46.2468105898975,32.4556629418612,40.7303515306829,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
35,35,"WYTWARZANIE I ZAOPATRYWANIE W ENERGIĘ ELEKTRYCZNĄ, GAZ, PARĘ WODNĄ, GORĄCĄ WODĘ I POWIETRZE DO UKŁADÓW KLIMATYZACYJNYCH",2018,534400.69,17145.97,48040.24,1047,672,0.0320844832741515,0.641833810888252,100250.79,351019.54,0.187594798951326,0.656847093517039,"0.08989554261241692",0.00837445286774741,0.795128758087023,-0.114879971354791,0.0035268005943272,0.0303517551135144,15.3051846424728,7.97500490144997,62.320905120941,86.559364787668,7.67417994397486,46.6028238703927,31.4299828843253,40.5336874759658,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
85,85,"EDUKACJA",2018,5139.53,306.45,161.13,913,591,0.0596260747578086,0.647316538882804,720.65,1677.49,0.140217101563762,0.326389767157697,"0.03135111576350367",0.0327098256054399,0.403190346614416,0.0568788113465761,0.0237181562280908,0.0384805924444338,2.21699807735948,8.03345744046638,69.1307858916314,85.7052854872653,10.9715245559288,45.4460460946759,32.510232700691,40.2717207370819,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
74,74,"POZOSTAŁA DZIAŁALNOŚĆ PROFESJONALNA, NAUKOWA I TECHNICZNA",2018,2463.96,164.68,164.25,336,113,0.0668355005763081,0.336309523809524,262.55,773.02,0.106556112923911,0.313730742382182,"0.06666098475624604",-0.198795496715026,-0.179123891045559,0.00238576789702738,0.0626585691826112,0.00599043117773874,0.829719879207881,3.51076704854162,55.2912645299105,96.4312622190918,9.92539264708922,43.7958305361822,33.9527658391257,39.8586046573596,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
61,61,"TELEKOMUNIKACJA",2018,81181.24,3145.23,9287.07,406,286,0.0387433106466469,0.704433497536946,53216.22,79989.87,0.655523616047254,0.985324565133521,"0.11439921341433071",0.0107099836060047,-0.0628244355614382,0.0558879167302442,-0.00163666413623864,0.0325592152701279,2.89110901358094,7.22578546215519,67.0310593409011,81.5554634836585,10.9525018254879,43.6090720485778,31.0153754139393,38.5715933947224,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
53,53,"DZIAŁALNOŚĆ POCZTOWA I KURIERSKA",2018,10783.66,117.26,295.6,50,18,0.0108738591535712,0.36,1024.7,4388.52,0.0950233965091629,0.406960160094068,"0.027411843474293516",0.0742506092047497,-0.0768079354052671,0.074618280611336,-0.0370716072229106,0.0148647510103528,0.375028140274313,8.30718577671522,43.1958374282634,93.2249267472343,11.3120785729002,40.9182394534698,34.984465186345,38.5447297466199,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
9,9,"DZIAŁALNOŚĆ USŁUGOWA WSPOMAGAJĄCA GÓRNICTWO I WYDOBYWANIE",2018,6696.84,135.17,293.38,130,94,0.0201841465527025,0.723076923076923,1164.14,2979.68,0.173834226291803,0.444938209663065,"0.04380872172547052",0.055164100155342,0.471858410707332,0.0655038234910601,0.010471965723432,0.0653970330597277,0.459721677975135,8.48333906972937,63.5590569401098,76.3012501715882,11.1371034967862,40.9929183895313,29.8902181711097,36.5518383021627,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
50,50,"TRANSPORT WODNY",2018,2130.84,171.98,26.68,46,26,0.0807099547596253,0.565217391304348,252.57,969.99,0.118530720279326,0.455214844849918,"0.012520883782921289",0.0444312450306426,-0.220676821112568,0.0117657852745596,0,0.0785358157558595,0.156903749228927,7.66127037502854,70.0291287076772,72.3564282252021,10.1054658245617,41.1609089880829,28.0474959098939,35.9155437568073,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
95,95,"NAPRAWA I KONSERWACJA KOMPUTERÓW I ARTYKUŁÓW UŻYTKU OSOBISTEGO I DOMOWEGO",2018,2668.59,5.65,24.35,168,62,0.00211722295294519,0.369047619047619,108.57,593.44,0.0406844063719043,0.22237960870722,"0.009124668832604483",-0.294673787341575,-0.676733445928495,-0.324815401677293,-0.0385002864617278,0.01584936152111,0.449552331698867,1.40172297267411,41.5702289590538,94.0615076021085,3.64393794327503,39.0513507299043,30.0965443497448,35.4694281778405,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
93,93,"DZIAŁALNOŚĆ SPORTOWA, ROZRYWKOWA I REKREACYJNA",2018,7087.94,-348.88,871.14,549,228,-0.0492216356233264,0.415300546448087,6088.23,9460.61,0.858956198839155,1.33474747246732,"0.12290453925964386",0.127213353312766,0.113650817638577,0.150622189997088,0.0372156967475055,0.0122512627822888,1.42964673890912,9.39453513055462,31.6999317199316,85.3065484291464,12.7711660044656,36.1515105891473,33.5187914696966,35.098422941367,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
5,5,"WYDOBYWANIE WĘGLA KAMIENNEGO I WĘGLA BRUNATNEGO (LIGNITU)",2018,30313.95,783.59,3563.89,36,10,0.0258491552569032,0.277777777777778,1536.98,13230.2,0.0507020695092523,0.436439329087763,"0.11756600509006579",0.0589393980335624,0.391134017272564,0.1179042591671,-0.126419535263701,0.0543684005239758,0.814568570887017,8.47407739483351,42.638431892552,80.6348463446898,12.1430625023343,37.1314949394307,31.5899021227907,34.9148578127747,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
70,70,"DZIAŁALNOŚĆ FIRM CENTRALNYCH (HEAD OFFICES); DORADZTWO ZWIĄZANE Z ZARZĄDZANIEM",2018,48191.5,3712.41,1536.08,1701,1359,0.0770345392859737,0.798941798941799,33250.69,63927.63,0.689970015459158,1.32653330981605,"0.0318745006899557",0.24463861589435,0.335963785807581,-0.0208316227835832,0.0803491170157138,0.103657322130537,5.06299615792276,11.6213385288486,80.8431563548953,56.9175773353156,9.47967606211874,41.2039961531152,24.3535451840967,34.4638157655078,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
59,59,"DZIAŁALNOŚĆ ZWIĄZANA Z PRODUKCJĄ FILMÓW, NAGRAŃ WIDEO, PROGRAMÓW TELEWIZYJNYCH, NAGRAŃ DŹWIĘKOWYCH I MUZYCZNYCH",2018,6650.68,490.85,308.82,147,66,0.0738044831505951,0.448979591836735,1398.34,2529.05,0.210255191950297,0.380269385987598,"0.046434349570269505",0.0321659030674777,0.201053344945241,-0.118931903889898,-0.00890915948179105,0.0784669972455576,0.497576344520456,7.83809501979152,62.5785390526045,72.1605888617739,7.59639284218884,39.3518504455353,27.0381623013452,34.4263751878592,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
77,77,"WYNAJEM I DZIERŻAWA",2018,35287.17,2423.88,31430.1,617,509,0.0686901216504469,0.824959481361426,125061.55,146727.21,3.54410824104058,4.15808946991215,"0.8906948332779309",0.14489774932404,0.226076153770803,0.0951126497108679,0.0116096606234777,0.00740793389653289,2.26650149923665,9.80253513692428,80.1638723863631,58.0339656301573,11.7055198657582,40.3550918697164,25.0331581764277,34.2263183924009,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
90,90,"DZIAŁALNOŚĆ TWÓRCZA ZWIĄZANA Z KULTURĄ I ROZRYWKĄ",2018,143.23,-13.65,9.9,18,12,-0.0953012637017385,0.666666666666667,6.27,299.59,0.0437757453047546,2.09167073937024,"0.06911959784961251",-0.200099023631735,-1.47654941373534,-0.0634102888372925,-0.182942059356756,0.0285801759319779,0.0447205218937316,2.29449942542865,33.3333333333333,81.5773331649799,8.66227078660227,33.3891022435632,28.6264580917635,31.4840445828433,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
60,60,"NADAWANIE PROGRAMÓW OGÓLNODOSTĘPNYCH I ABONAMENTOWYCH",2018,28599.4,-2412.52,2406.67,164,128,-0.0843556158520808,0.780487804878049,11622.06,19472.08,0.406374259599852,0.680856241739337,"0.08415106610628195",0.109420873606956,-0.875470222605741,0.147195126656423,-0.0119058936308243,0.0836988568086185,1.06658073231292,8.17798707472557,41.6218420419364,67.9470220002342,12.7053748486165,33.0473800256983,27.9196526619345,30.9962890801928,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
64,64,"FINANSOWA DZIAŁALNOŚĆ USŁUGOWA, Z WYŁĄCZENIEM UBEZPIECZEŃ I FUNDUSZÓW EMERYTALNYCH",2018,53009.63,6117.23,13137.82,889,594,0.115398466278674,0.668166479190101,293189.65,398622.06,5.53087523908392,7.51980460908707,"0.2478383644632117",0.0710547128687991,-0.135291287320395,0.812277018311456,0.0256318912036038,0.0291380299607293,3.31798744490253,8.1983344023655,83.4083239595051,24.0053643126752,25.4733053000669,30.7668713732507,19.850431734539,26.400295517766,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
75,75,"DZIAŁALNOŚĆ WETERYNARYJNA",2018,0,0,5.22,36,0,,0,0,0,,,"inf",-0.333333333333333,-0.333333333333333,0.522192563343078,0.0626585691826112,,0.0825233816247937,1.05192392602216,0,,19.9043998877327,0.2794856578305,8.27733713289974,3.4786262478582,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
94,94,"DZIAŁALNOŚĆ ORGANIZACJI CZŁONKOWSKICH",2018,0,0,0,12,0,,0,0,0,,,,-0.333333333333333,-0.333333333333333,,-0.126419535263701,,0.0275077938749312,1.05192392602216,0,,,0.268482540280527,0.315577177806649,0.287320395290976,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
6,6,"GÓRNICTWO ROPY NAFTOWEJ I GAZU ZIEMNEGO",2018,0,0,0,6,0,,0,0,0,,,,,,,-0.2062994740159,,0.0137538969374656,,0,,,0.00275077938749312,,0.00165046763249587,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
7,7,"GÓRNICTWO RUD METALI",2018,0,0,0,6,0,,0,0,0,,,,,,,-0.0914397035839302,,0.0137538969374656,,0,,,0.00275077938749312,,0.00165046763249587,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
65,65,"UBEZPIECZENIA, REASEKURACJA ORAZ FUNDUSZE EMERYTALNE, Z WYŁĄCZENIEM OBOWIĄZKOWEGO UBEZPIECZENIA SPOŁECZNEGO",2018,0,0,0,0,0,,,0,0,,,,,,,,,0,,,,,0,,0,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
84,84,"ADMINISTRACJA PUBLICZNA I OBRONA NARODOWA; OBOWIĄZKOWE ZABEZPIECZENIA SPOŁECZNE",2018,0,0,0,0,0,,,0,0,,,,,,,,,0,,,,,0,,0,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
97,97,"GOSPODARSTWA DOMOWE ZATRUDNIAJĄCE PRACOWNIKÓW",2018,0,0,0,0,0,,,0,0,,,,,,,,,0,,,,,0,,0,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
98,98,"GOSPODARSTWA DOMOWE PRODUKUJĄCE WYROBY I ŚWIADCZĄCE USŁUGI NA WŁASNE POTRZEBY",2018,0,0,0,0,0,,,0,0,,,,,,,,,0,,,,,0,,0,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
99,99,"ORGANIZACJE I ZESPOŁY EKSTERYTORIALNE",2018,0,0,0,0,0,,,0,0,,,,,,,,,0,,,,,0,,0,"Brak danych",,,,,,,,,,,,,,,,,,,,,,,,
